pitcher_id,pitcher_name,team,game_date,n_starts_prior,fp_projection,avg_fp_actual,n_starts_actual,k_pct_prior,bb_pct_prior,k_bb_pct_prior,csw_pct_prior,whiff_pct_prior,hard_hit_pct_prior,barrel_pct_prior,gb_pct_prior,fb_pct_prior,xwoba_against_prior,era_prior,whip_prior,xfip_prior,siera_prior,ip_per_start_prior,hr_per_9_prior,wins_prior,is_home,park_factor,days_of_rest,prior_pitches,own_team_oaa,model_se,sample_se,total_se,lo80,hi80
808967,Yamamoto,Dodgers,2026-05-24,10,14.65474377895675,13.95,10,0.24615384615384617,0.06308823529411765,0.1830656108597285,0.28384183729500195,0.2644114106654948,0.415650205179001,0.07972265459176454,0.49855107755996586,0.20793863387312794,0.28494413309856703,3.09375,0.984375,2.60071875,2.1642409381007295,6.4,1.265625,4,0.5,100.0,5.0,77.4,58.060435699226986,0.9647390029529577,2.1320071635561044,2.3401230500281844,11.659386274920674,17.650101282992825
676979,Crochet,Red Sox,2026-04-25,5,14.61959472764304,17.62,5,0.3143716577540107,0.06193379790940766,0.25243785984460304,0.27911479601335504,0.2523789405918684,0.41714480874316945,0.08159153005464481,0.439016393442623,0.22142076502732239,0.2844555967376466,3.4941176470588236,1.1294117647058823,2.2415529411764705,1.3767907809189857,5.666666666666666,0.9529411764705883,3,0.5,100.0,5.0,92.6,47.81447645818693,0.5509035914411118,2.42535625036333,2.487136447451001,11.43606007490576,17.803129380380323
677952,"Ashcraft, B",Pirates,2026-05-26,10,14.595210451757048,15.81,10,0.24623535973229227,0.05359429303091275,0.1926410667013795,0.2988046247305507,0.2555503070382617,0.34611147829918487,0.038995373430270985,0.4989630467571644,0.2313348416289593,0.24514870652335805,2.0984455958549226,0.9792746113989638,2.645015544041451,2.0145140075683594,6.433333333333333,0.5595854922279793,4,0.5,100.0,5.0,69.5,0.0,0.7974982069538217,2.1320071635561044,2.276281602866637,11.681570000087753,17.508850903426342
801139,Tolle,Red Sox,2026-05-28,7,14.443315788879126,13.83,7,0.2654160896007288,0.06837107707272358,0.19704501252800524,0.280581944935131,0.2413829850622947,0.3711657137593172,0.06766054146070255,0.43563751660183664,0.23156742442188066,0.26773283536514636,3.0483870967741935,0.9193548387096774,2.2692741935483873,2.10033478128334,5.904761904761905,0.6532258064516129,2,0.5,100.0,5.0,58.57142857142857,47.81447645818693,1.128399439998838,3.779644730092272,3.944489774597467,9.394368877394367,19.492262700363884
694973,Skenes,Pirates,2026-05-28,11,14.413960788471474,17.29,11,0.30050371397806286,0.047097988732472354,0.2534057252455905,0.25793473553137347,0.2252704572695519,0.38945158102766797,0.05286561264822134,0.4422259983007647,0.2068819031435854,0.25326521920867845,2.22680412371134,0.7731958762886597,1.9557422680412373,1.126168738242407,5.878787878787879,0.8350515463917525,6,0.5,100.0,5.0,72.54545454545455,0.0,0.6859546925918032,2.0851441405707476,2.195076291896306,11.604263134844203,17.223658442098746
594798,deGrom,Rangers,2026-05-27,10,14.384889188104182,14.17,10,0.2948495325104683,0.04676930480577796,0.24808022770469035,0.3012116747861931,0.30323618809225816,0.4326114427643906,0.10379537234737897,0.3499883915588303,0.22922394515928005,0.28122234502666743,3.0176470588235293,0.9,1.8743882352941177,1.6036192952642243,5.666666666666666,1.7470588235294118,3,0.5,100.0,5.0,71.2,3.4153197470133523,0.902972893724271,2.1320071635561044,2.3153432990067215,11.421249765375578,17.348528610832787
554430,Wheeler,Phillies,2026-05-29,7,14.265999847962245,15.92,7,0.26593383832406203,0.05407742311859321,0.21185641520546883,0.26530064170536954,0.2525469517950721,0.3384216589861751,0.06912442396313363,0.43568336425479287,0.20748299319727892,0.2484585227372211,2.267175572519084,0.8473282442748092,2.3126870229007634,2.3770085034013597,6.238095238095238,1.0305343511450382,4,0.5,100.0,5.0,67.57142857142857,-30.73787772312017,1.2250728758808846,2.2941573387056176,2.6007617049541283,10.93702486562096,17.594974830303528
676962,"Brown, Be",Cubs,2026-05-30,5,14.216272966205018,13.0,5,0.2723856209150327,0.0661522633744856,0.2062333575405471,0.31252244944083235,0.2735651445328865,0.46653671215074716,0.09167208143816331,0.47084400962807677,0.19267800295053963,0.30945068261353614,1.7307692307692308,0.8461538461538461,1.775923076923077,2.1597699,5.2,0.0,1,0.5,100.0,5.0,25.6,81.96767392832045,1.8130614826997051,2.42535625036333,3.0281256382828183,10.34027214920301,18.092273783207027
690986,Harrison,Brewers,2026-05-26,9,14.050243097250661,18.52,9,0.2814885496183206,0.06560773480662983,0.21588081481169075,0.30372346526850164,0.2709240445089502,0.3487109905020353,0.07801899592944368,0.4351441241685144,0.24057649667405764,0.30753674713223156,1.4794520547945207,0.9452054794520548,2.127972602739726,1.6963545464409717,5.407407407407407,0.5547945205479452,6,0.5,100.0,5.0,68.77777777777777,-6.830639494026705,0.8229699285285761,2.182178902359924,2.3322058796699516,11.065019571273123,17.0354666232282
677960,Weathers,Yankees,2026-05-30,10,13.991885660923849,13.31,10,0.27363110618924574,0.06713365088260016,0.2064974553066456,0.3096517952562487,0.2567498436878304,0.43019943019943024,0.10113960113960115,0.4420549581839905,0.2598566308243727,0.313595479735551,3.281767955801105,1.0607734806629834,2.268475138121547,1.984672453144523,6.033333333333333,1.6408839779005524,2,0.5,100.0,5.0,63.3,3.4153197470133523,1.0051841974106035,2.1320071635561044,2.3570850252331894,10.974816828625366,17.008954493222333
